"2.5%","50%","97.5%"
0.1,0.1,0.1
0.0618304670962946,0.0913589003242958,0.12621831122287
0.0476124558582351,0.087064368909085,0.143475445645794
0.0384537574058926,0.0842583343638032,0.151724673373479
0.032979492853803,0.0822021127312464,0.15802746920884
0.0289212550741543,0.0805477837133347,0.160916866192782
0.026432227300775,0.0792689089032867,0.162314385958703
0.023916210273034,0.0783050341327353,0.162824748580693
0.0218689373993062,0.07760629191976,0.166315677654257
0.0202084162960978,0.077000561306741,0.168764642216253
0.0188272819890209,0.0763850259399698,0.171027549479581
0.0176641606433618,0.0759123390852167,0.172451377513872
0.0166741267497235,0.0756738666629604,0.173949033275387
0.0158235274175945,0.0753592917934456,0.175281514792035
0.0150866711632542,0.0750079694298341,0.177073784006094
0.0144436285979171,0.074860222669345,0.177976184089896
0.0138787261845904,0.0747661645490897,0.177865842867006
0.0133800211966243,0.0746238826664845,0.177770356957421
0.012940449065897,0.0743098696812818,0.178535000426754
0.0125489137507243,0.0743664196205267,0.179360162145639
0.0121977928523106,0.0744485549322739,0.180398504330621
0.0118965075909134,0.0744856438966772,0.180863832008924
0.0117467403719231,0.0746080493241869,0.181503439536472
0.0114236914255181,0.0746725106484809,0.181783236669596
0.0110893803533011,0.0745576281320219,0.181835987791909
0.0108679417031165,0.0744352624375331,0.182168457799601
0.0106649652013953,0.0743841098961907,0.18248852381642
0.0104784419934867,0.0743328717938925,0.182850247991623
0.0103073324273489,0.0742316563239456,0.183230599864643
0.0101518946876041,0.0741122203858885,0.183590452024395
0.0100082947296393,0.0739563989660165,0.183622724183382
0.00987538581874877,0.0739080552943822,0.183884231000187
0.0097521610064482,0.0737861521430678,0.184134372302377
0.00963773261993892,0.0737014183869127,0.184373351178593
0.00953131522156781,0.0736322199213754,0.184601400650354
0.00943221138152313,0.0735696566727651,0.18481877954782
0.0093397997433274,0.0735103138934039,0.185020805311006
0.00925352496738586,0.0734103072338938,0.18521270663152
0.00917288922030261,0.0733155199597369,0.185395087277261
0.00909744494237051,0.0732752127619015,0.185495463597645
0.00902678867667944,0.0733464326340489,0.185510446529285
0.00896055578376312,0.0733349188450299,0.185522897936272
0.00889841589796528,0.0733246481003729,0.18553332286269
0.00884006900754069,0.0733154849970651,0.185542119875038
0.00870121721495698,0.0733073091650219,0.185549603799332
0.00854963117239237,0.073300013531341,0.18555602360754
0.00840454778839972,0.0732935028004557,0.185561576481061
0.00826556842429303,0.0732876921198614,0.185565890163597
0.00813232575417942,0.0733167191617335,0.18556810242298
0.00808810048921118,0.0733528533029572,0.185569896952063
0.00805766146583332,0.0733871085006107,0.185571356104607
0.00802921849345418,0.0734195587229915,0.185572545494035
0.00800262913780454,0.0734502781829305,0.185573517466013
0.00793572222399039,0.0734793407906634,0.185574313841514
0.00790268806414795,0.073494513699064,0.185574968084751
0.00787134145437327,0.0734541850909942,0.185575507017547
0.00784158374353631,0.0734131788304089,0.185575952175956
0.00781332311971226,0.0733732305983593,0.185576320884555
0.00778647403869204,0.0733342901146944,0.185576627107868
0.00776095670921419,0.0732963107668833,0.185576882125759
0.00773669662841881,0.0732592492771486,0.185577095069704
0.0077136241618627,0.07324922929944,0.185577273349074
0.00769167416315416,0.073248170169586,0.185577422990355
0.00767078562888366,0.0732472245519143,0.185577548907454
0.00765090138505905,0.0732236657023411,0.185577655117367
0.00763196780171325,0.0731937677832608,0.185577744912508
0.00761393453275068,0.0731644477516579,0.185577820998632
0.00759675427844353,0.0731356890461154,0.185577885605404
0.00758038256828936,0.0730938041973805,0.185577940575188
0.00756477756220289,0.0730498937337088,0.185577987434505
0.00754989986824337,0.0730042013926788,0.18557802745163
0.00753571237527859,0.0729537435410082,0.185578061683144
0.00752218009916198,0.0729136599953155,0.185578091011621
0.00750307123093327,0.0728909196608812,0.185578116176218
0.00743771442618307,0.0728686811240896,0.185578137797569
0.00737411305252518,0.0728469289619729,0.185578156398083
0.00731220016213797,0.0728256483789201,0.185578172418547
0.00725191216300381,0.072804825174348,0.185578186231737
0.00719318861141031,0.0727844457124621,0.185578198153612
0.00713597201961657,0.0727769306247693,0.185578208452534
0.00708020767741303,0.0727766797262932,0.185578217356894
0.00702584348642288,0.0727764534256834,0.185578225061437
0.00697282980610056,0.0727762493089719,0.185578231732507
0.00692111931047896,0.0727760651995321,0.185578237512434
0.00687066685480307,0.0727758991346631,0.185578242523183
0.00682142935126608,0.0727757493444985,0.185578246869425
0.00677336565313329,0.0727685534189493,0.185578250641109
0.00672643644660273,0.0727607487148025,0.185578253915628
0.00668060414980804,0.0727532656781786,0.185578256759653
0.00663583281842062,0.0727460904379183,0.185578259230673
0.00659208805735457,0.0727392097751048,0.185578261378316
0.00654933693812005,0.0727326110877757,0.185578263245457
0.00650754792140862,0.072726346010625,0.185578264869169
0.00646669078452906,0.072726100023487,0.185578266281534
0.00642673655334319,0.0727258765003379,0.185578267510333
0.00638765743837997,0.0727256733858677,0.185578268579638
0.00634942677483212,0.0727254888131789,0.185578269510317
0.00631201896616301,0.0727253210864808,0.185578270320476
0.00627540943107317,0.0727251686653757,0.185578271025823
0.00623957455359553,0.072725030150591,0.185578271640002
0.00620449163610619,0.0727249042710248,0.185578272174859
