"2.5%","50%","97.5%"
0.1,0.1,0.1
0.0522688074536731,0.0731052066202965,0.0926165577822782
0.0274658224791165,0.053769778057206,0.0860050885896493
0.014472435414397,0.0397643505115411,0.0800546660730748
0.00763692863047432,0.029438675640806,0.0746747003806578
0.00403298187776772,0.0218153791312397,0.0697904627132041
0.00213062992988982,0.0161941264376605,0.0653397455226755
0.00112585312436999,0.0120349714155136,0.0612703349890644
0.000594982270574255,0.00894805903193994,0.0575380737368371
0.00031445027411008,0.00665860387720745,0.0541053586449875
0.000166193293824998,0.00495790406211384,0.0509399636116943
8.78379484481528e-05,0.00369275498877904,0.0480141079438784
4.64252941684919e-05,0.00275109196226366,0.0453037124682242
2.45374343710028e-05,0.00205041336591372,0.0427878005788908
1.29689465472743e-05,0.00153005790353666,0.0404480122487156
6.85457942790995e-06,0.00114190154312601,0.0382682068584516
3.6223398286584e-06,0.000852295678378893,0.0362341364313858
1.91262186068231e-06,0.0006361838840356,0.0343331751042803
1.00987836276834e-06,0.000474758984161404,0.0325540938382417
5.33223197202762e-07,0.000353730960423061,0.0308868717673078
2.81545772509816e-07,0.000263560619854503,0.0293225374050937
1.48658241814024e-07,0.000196378357350374,0.0278530343286444
7.84926473605871e-08,0.000146322447934825,0.026471107040546
4.14446965772961e-08,0.000109026348111796,0.025170203553229
2.18831054904425e-08,8.1237089336918e-05,0.0239443919006038
1.15544411564477e-08,6.05311655792827e-05,0.0227882883042174
6.10083020412457e-09,4.5102962957371e-05,0.0216969951358581
3.22128338429754e-09,3.36071849811663e-05,0.0206660471499351
1.70086141242823e-09,2.50430474624353e-05,0.0196913647252469
8.98067387767182e-10,1.86622247680337e-05,0.01876921307085
4.74186215184857e-10,1.39072155990356e-05,0.0178961665253605
2.50373825501195e-10,1.03637609048436e-05,0.0170690772214635
1.32199230388168e-10,7.72315817396581e-06,0.0162850475041371
6.98021709709574e-11,5.75637217007076e-06,0.0155414055871642
3.68560624325495e-11,4.29142515421168e-06,0.0148356840119173
1.94602735663766e-11,3.19929541650602e-06,0.014165600538285
1.02751684136398e-11,2.38510354936162e-06,0.013529041152504
5.42536495828041e-12,1.77811646999368e-06,0.012924044922544
2.86463285516547e-12,1.32560222694913e-06,0.012348790470202
1.51254735593915e-12,9.88248780740468e-07,0.0118015838614749
7.98636204836746e-13,7.36748706357784e-07,0.0112808477441611
4.21685831739813e-13,5.49253081731037e-07,0.0107851115848409
2.22653243385798e-13,4.09473351482909e-07,0.0103130028771012
1.17562562521026e-13,3.0526625622287e-07,0.00986323920967537
6.20739044407074e-14,2.27578888328838e-07,0.0094346210975349
3.27754817770864e-14,1.69662223507946e-07,0.00902602549127989
1.73056974431007e-14,1.2648480251375e-07,0.00863639989075508
9.13753662096986e-15,9.42956260951613e-08,0.00826475699793335
4.82468713309108e-15,7.02982894825507e-08,0.00791016985197975
2.54747061235439e-15,5.24080468106986e-08,0.00757176739622301
1.34508339376793e-15,3.90707004868839e-08,0.00724873043267413
7.10214019177312e-16,2.91275815798448e-08,0.00694028792487264
3.74998276751521e-16,2.17148914665491e-08,0.00664571361432142
1.98001875839544e-16,1.6188660102299e-08,0.00636432291968354
1.0454646167688e-16,1.20688017148596e-08,0.00609547009133826
5.52013087754509e-17,8.9974078026229e-09,0.00583854559689455
2.91562218409925e-17,6.70765417409629e-09,0.00559297371589771
1.54001675516899e-17,5.00062085363698e-09,0.00535821032428454
8.13428992000717e-18,3.72801110273801e-09,0.00513374085118843
4.296490444379e-18,2.77926828717768e-09,0.00491907839250237
2.26938434490393e-18,2.07197137956138e-09,0.00471376196720588
1.19867724345314e-18,1.54467471542195e-09,0.00451735490387855
6.33135212234263e-19,1.15156996341596e-09,0.0043294433460791
3.34418794150932e-19,8.5850657335905e-10,0.00414963486638689
1.76638304267159e-19,6.40024982357e-10,0.00397755717989679
9.32994532183545e-20,4.77144841703884e-10,0.0038128569488458
4.92802964593551e-20,3.55716118933577e-10,0.00365519867084083
2.60296019277943e-20,2.65189828651156e-10,0.00350426364386589
1.37487033864391e-20,1.97701600615199e-10,0.00335974900187988
7.26199524575826e-21,1.47388470972587e-10,0.00322136681538519
3.83574898997508e-21,1.09879543578994e-10,0.00308884325185696
2.02602313358639e-21,8.19162731290922e-11,0.00296191779138151
1.07013513200306e-21,6.10693825853302e-11,0.00284034249326515
5.65239945011845e-22,4.55278224012466e-11,0.00272388130974627
2.98556870962045e-22,3.39414375928225e-11,0.00261230944327909
1.57696224915759e-22,2.53036745256267e-11,0.0025054127441603
8.32943464224485e-23,1.88641376944474e-11,0.00240298714554372
4.39956515958779e-23,1.40633999591422e-11,0.00230483813313618
2.32382802557211e-23,1.04844029461339e-11,0.00221078024709211
1.22743419287577e-23,7.81622557810995e-12,0.00212063661382856
6.48324525888038e-24,5.82707316248064e-12,0.00203423850566699
3.4244173310912e-24,4.3441404953278e-12,0.00195142492637685
1.80875990784971e-24,3.23859961026708e-12,0.00187204222084841
9.55377834812506e-25,2.41440799961578e-12,0.00179594370726234
5.04625741849667e-25,1.79996503461887e-12,0.00172298933025019
2.66540766298024e-25,1.34189174564861e-12,0.00165304533365597
1.40785486046648e-25,1.00039358784176e-12,0.00158598395161515
7.43621826536833e-26,7.45803337735527e-13,0.00152168311676397
3.92777294230025e-26,5.5600378902088e-13,0.00146002618448071
2.07462984377493e-26,4.14506347088114e-13,0.00140090167214171
1.09580901604588e-26,3.09018602501958e-13,0.00134420301244935
5.78800795373992e-27,2.3037644302959e-13,0.00128982831995724
3.05719661862298e-27,1.71747932712413e-13,0.00123768016998085
1.61479584530867e-27,1.28039795919894e-13,0.00118766538913919
8.52927029585642e-28,9.54549453956897e-14,0.0011396948568261
4.50511761194478e-28,7.11626150761161e-14,0.0010936833169586
2.37958044024155e-28,5.30524408678759e-14,0.00104954919939453
1.25688241202825e-28,3.95511254513285e-14,0.00100721445045319
6.63878966328317e-29,2.94857600881195e-14,0.000966604372010895
3.50657531040734e-29,2.19819296832191e-14,0.00092764746867846
1.85215544887064e-29,1.6387749104625e-14,0.000890275302600621
